station_id,lat,lon,page,details
ISRO1090,26.28,78.09,114,"78.70  2007-01-02 2019-04-27 HOURLY 702 Gwalior,  Villang  Bheelpura  (F) MADHYA  PRADESH 15F2A9 ISRO0681 26.28 78.09  2"
ISRO1091,26.28,78.09,114,26.28 78.09  2010-08-15 2019-04-27 HOURLY 703 Sanchi  MADHYA  PRADESH 15F442 ISRO1090 23.48 77.74  2010-12-19 2021-10-22
ISRO1092,23.48,77.74,114,23.48 77.74  2010-12-19 2021-10-22 HOURLY 704 Bimbetkar  MADHYA  PRADESH 15F443 ISRO1091 22.95 77.63  2011-01-09 2019-04
ISRO0013,21.15,79.03,115,"706 RRSSC  NAGPUR  MAHARASTRA 15F00D ISRO0013 21.15 79.03  2007-11-26 2019-04-06 HOURLY 707 INS  Shivaji,Lonavala MAHARA"
ISRO0266,21.15,79.03,115,"706 RRSSC  NAGPUR  MAHARASTRA 15F00D ISRO0013 21.15 79.03  2007-11-26 2019-04-06 HOURLY 707 INS  Shivaji,Lonavala MAHARA"
ISRO0278,18.7,73.37,115,"2019-04-06 HOURLY 707 INS  Shivaji,Lonavala MAHARASTRA 15F10A ISRO0266 18.70 73.37  2007-12-08 2019-06-28 HOURLY 708 ASC"
ISRO0279,19.33,74.64,115,"2019-06-28 HOURLY 708 ASCAE,  RAHURI,  AHMEDNAGAR MAHARASTRA 15F116 ISRO0278 19.33 74.64  2007-12-11 2019-02-22 HOURLY 7"
ISRO0280,19.04,74.65,115,2019-02-22 HOURLY 709 ARS  CHAS  AHMEDNAGAR MAHARASTRA 15F117 ISRO0279 19.04 74.65  2007-11-26 2019-02-18 HOURLY 710 ARS
ISRO0281,19.62,74.65,115,"2019-02-18 HOURLY 710 ARS  SHRIRAMPUR,AHMEDNAGAR MAHARASTRA 15F118 ISRO0280 19.62 74.65  2007-11-26 2019-11-10 HOURLY 71"
ISRO0282,18.22,75.15,116,"712 ARS  JEYUR  KARMALA,  SOLAPUR MAHARASTRA 15F11A ISRO0282 18.22 75.15  2007-12-16 2022-07-11 HOURLY 713 ARS  MOHEL  S"
ISRO0283,18.22,75.15,116,"712 ARS  JEYUR  KARMALA,  SOLAPUR MAHARASTRA 15F11A ISRO0282 18.22 75.15  2007-12-16 2022-07-11 HOURLY 713 ARS  MOHEL  S"
ISRO0284,17.82,75.82,116,2022-07-11 HOURLY 713 ARS  MOHEL  SOLAPUR MAHARASTRA 15F11B ISRO0283 17.82 75.82  2007-12-15 2019-04-09 HOURLY 714 ZARS 
ISRO0285,17.69,75.95,116,"2019-04-09 HOURLY 714 ZARS  RAVIVARPETH,SOLAPUR MAHARASTRA 15F11C ISRO0284 17.69 75.95  2007-11-26 2019-04-09 HOURLY 715"
ISRO0286,16.89,74.52,116,"2019-04-09 HOURLY 715 ARS,Kasabe,Digraj,Sangli MAHARASTRA 15F11D ISRO0285 16.89 74.52  2008-04-22 2019-04-08 HOURLY 716 "
ISRO0287,18.09,74.23,116,"2019-04-08 HOURLY 716 CSRS,Padegaon,Satara MAHARASTRA 15F11E ISRO0286 18.09 74.23  2008-04-22 2019-04-11 HOURLY 717 ZARS"
ISRO0288,18.55,73.82,116,"2019-04-11 HOURLY 717 ZARS,Ganeshkhind,Pune MAHARASTRA 15F11F ISRO0287 18.55 73.82  2008-04-22 2021-06-04 HOURLY 718 ARS"
ISRO0289,18.49,73.98,117,"719 AS,Manjari  Farm,Haveli,Pune MAHARASTRA 15F121 ISRO0289 18.49 73.98  2008-04-22 2023-08-27 HOURLY 720 ARS  NIPHAD,  "
ISRO0290,18.49,73.98,117,"719 AS,Manjari  Farm,Haveli,Pune MAHARASTRA 15F121 ISRO0289 18.49 73.98  2008-04-22 2023-08-27 HOURLY 720 ARS  NIPHAD,  "
ISRO0291,20.1,74.07,117,"2023-08-27 HOURLY 720 ARS  NIPHAD,  NASIK MAHARASTRA 15F122 ISRO0290 20.10 74.07  2007-12-13 2019-02-12 HOURLY 721 ZARS "
ISRO0292,19.69,73.57,117,"2019-02-12 HOURLY 721 ZARS  IGATPURI,  NASIK MAHARASTRA 15F123 ISRO0291 19.69 73.57  2007-12-13 2019-06-02 HOURLY 722 PI"
ISRO0293,20.17,73.99,117,"2019-06-02 HOURLY 722 PINPALGAON,  AHMEDNAGAR MAHARASTRA 15F124 ISRO0292 20.17 73.99  2006-11-03 2022-05-18 HOURLY 723 A"
ISRO0294,19.87,75.71,117,"2022-05-18 HOURLY 723 ARS,Badnapur,Jalna MAHARASTRA 15F125 ISRO0293 19.87 75.71  2008-04-22 2024-06-06 HOURLY 724 NARP,P"
ISRO0295,19.86,75.29,117,"2024-06-06 HOURLY 724 NARP,Paithan  road,Aurangabad MAHARASTRA 15F126 ISRO0294 19.86 75.29  2006-11-03 2019-09-20 HOURLY"
ISRO0296,18.4,76.6,118,"04-22 08-07 726 ORS,Nanded  Road,Latur MAHARASTRA 15F128 ISRO0296 18.40 76.60  2008-04-22 2020-05-31 HOURLY 727 KVK,Tulj"
ISRO0297,18.4,76.6,118,"04-22 08-07 726 ORS,Nanded  Road,Latur MAHARASTRA 15F128 ISRO0296 18.40 76.60  2008-04-22 2020-05-31 HOURLY 727 KVK,Tulj"
ISRO0298,18.0,76.07,118,"2020-05-31 HOURLY 727 KVK,Tuljapur,Osmanabad MAHARASTRA 15F129 ISRO0297 18.00 76.07  2008-04-22 2019-04-09 HOURLY 728 Co"
ISRO0299,18.27,76.07,118,"2019-04-09 HOURLY 728 CoA,Barsi  bypass  road,Osmanabad MAHARASTRA 15F12A ISRO0298 18.27 76.07  2008-04-22 2019-04-09 HO"
ISRO0300,18.72,76.35,118,"2019-04-09 HOURLY 729 CoA,  AMBAJOGAI,  Bid. MAHARASTRA 15F12B ISRO0299 18.72 76.35  2007-11-26 2017-08-30 HOURLY 730 CR"
ISRO0302,19.16,77.32,118,"76.35  2007-11-26 2017-08-30 HOURLY 730 CRS  TEGLUR  NAKA,Nr.BAFNA  NANDED MAHARASTRA 15F12C ISRO0300 19.16 77.32  2007-"
ISRO0304,20.56,75.7,119,"732 Ajanta  Caves,  Fardapur,  Aurangabad MAHARASTRA 15F130 ISRO0304 20.56 75.70  2010-08-15 2021-11-21 HOURLY 733 Ajant"
ISRO0305,20.56,75.7,119,"732 Ajanta  Caves,  Fardapur,  Aurangabad MAHARASTRA 15F130 ISRO0304 20.56 75.70  2010-08-15 2021-11-21 HOURLY 733 Ajant"
ISRO0306,19.9,75.32,119,"2021-11-21 HOURLY 733 Ajanta  Caves,  Bibi-Ka-Maqbara,  Aurangabad MAHARASTRA 15F131 ISRO0305 19.90 75.32  2008-04-24 20"
ISRO0307,20.03,75.18,119,"2020-09-21 HOURLY 734 Ellora  Caves,  Ellora,  Aurangabad MAHARASTRA 15F132 ISRO0306 20.03 75.18  2008-04-30 2019-07-20 "
ISRO0309,18.95,72.92,119,"2019-07-20 HOURLY 735 Elephanta  Caves,  Elephanta, MAHARASTRA 15F133 ISRO0307 18.95 72.92  2008-04-22 2018-12-06 HOURLY"
ISRO0473,19.13,73.98,119,"2018-12-06 HOURLY 736 Burla,  Sambalpur  District MAHARASTRA 15F135 ISRO0309 19.13 73.98  2008-09-19 2019-08-02 HOURLY 7"
ISRO0474,19.69,72.76,119,2019-08-02 HOURLY 737 ARS  Palghar  Thane MAHARASTRA 15F1D9 ISRO0473 19.69 72.76  2008-09-24 2019-04-04 HOURLY 738 KRS  
ISRO0475,18.92,73.32,120,739 RARS  Karjat  Raigad MAHARASTRA 15F1DB ISRO0475 18.92 73.32  2008-09-24 2019-04-04 HOURLY 740 KVK  Killa  Roha  Raig
ISRO0476,18.92,73.32,120,739 RARS  Karjat  Raigad MAHARASTRA 15F1DB ISRO0475 18.92 73.32  2008-09-24 2019-04-04 HOURLY 740 KVK  Killa  Roha  Raig
ISRO0477,18.43,73.18,120,2019-04-04 HOURLY 740 KVK  Killa  Roha  Raigad MAHARASTRA 15F1DC ISRO0476 18.43 73.18  2008-09-24 2013-11-21 HOURLY 741 
ISRO0478,17.77,73.17,120,2013-11-21 HOURLY 741 CAET  Dapoli  Ratangiri MAHARASTRA 15F1DD ISRO0477 17.77 73.17  2008-09-29 2019-04-05 HOURLY 742 K
ISRO0479,16.89,73.53,120,2019-04-05 HOURLY 742 KVK  Lanja  Ratangiri MAHARASTRA 15F1DE ISRO0478 16.89 73.53  2008-10-01 2019-04-06 HOURLY 743 RCR
ISRO0480,16.98,73.3,120,2019-04-06 HOURLY 743 RCRS  Bhatye  Ratangiri MAHARASTRA 15F1DF ISRO0479 16.98 73.30  2008-10-01 2018-06-15 HOURLY 744 M
ISRO0481,16.37,73.79,121,745 ARS  Phondaghat  Kankavalli  Sindhudurg MAHARASTRA 15F1E1 ISRO0481 16.37 73.79  2008-10-18 2019-04-06 HOURLY 746 RFR
ISRO0482,16.37,73.79,121,745 ARS  Phondaghat  Kankavalli  Sindhudurg MAHARASTRA 15F1E1 ISRO0481 16.37 73.79  2008-10-18 2019-04-06 HOURLY 746 RFR
ISRO0483,15.86,73.65,121,2019-04-06 HOURLY 746 RFRS  Vengurla  Sindhudurg MAHARASTRA 15F1E2 ISRO0482 15.86 73.65  2008-09-24 2019-04-07 HOURLY 74
ISRO0484,16.02,73.85,121,2019-04-07 HOURLY 747 CBF  Nieli  Kudal  Sindhudurg MAHARASTRA 15F1E3 ISRO0483 16.02 73.85  2008-09-24 2019-04-11 HOURLY
ISRO0485,19.34,77.16,121,2019-04-11 HOURLY 748 SRS  Basmat  Nagar  Higoli MAHARASTRA 15F1E4 ISRO0484 19.34 77.16  2008-09-24 2020-08-01 HOURLY 74
ISRO0486,19.87,75.92,121,2020-08-01 HOURLY 749 AS  Mantha  Deulgaonraja  Jalna MAHARASTRA 15F1E5 ISRO0485 19.87 75.92  2008-09-24 2024-06-02 HOUR
ISRO0487,19.34,75.71,121,2024-06-02 HOURLY 750 WMRS  Khamgaon  Georal  Beed MAHARASTRA 15F1E6 ISRO0486 19.34 75.71  2009-02-27 2019-04-11 HOURLY 
ISRO0488,16.23,74.34,122,752 ARS  Gadhinglaj  Kolhapur MAHARASTRA 15F1E8 ISRO0488 16.23 74.34  2008-09-24 2019-04-07 HOURLY 753 CA  Kolhapur  MAH
ISRO0489,16.23,74.34,122,752 ARS  Gadhinglaj  Kolhapur MAHARASTRA 15F1E8 ISRO0488 16.23 74.34  2008-09-24 2019-04-07 HOURLY 753 CA  Kolhapur  MAH
ISRO0490,16.82,74.27,122,74.34  2008-09-24 2019-04-07 HOURLY 753 CA  Kolhapur  MAHARASTRA 15F1E9 ISRO0489 16.82 74.27  2009-02-27 2019-04-08 HOUR
ISRO0491,16.41,73.99,122,2019-04-08 HOURLY 754 ARS  Radhanagar  Kolhapur MAHARASTRA 15F1EA ISRO0490 16.41 73.99  2008-09-24 2019-04-08 HOURLY 755
ISRO0492,17.29,74.14,122,73.99  2008-09-24 2019-04-08 HOURLY 755 ARS  Karad  Satara MAHARASTRA 15F1EB ISRO0491 17.29 74.14  2008-09-24 2014-12-29
ISRO0493,20.9,74.8,122,74.14  2008-09-24 2014-12-29 HOURLY 756 CA  Dhule   MAHARASTRA 15F1EC ISRO0492 20.90 74.80  2008-09-24 2019-04-04 HOURLY
ISRO0494,17.66,75.3,123,758 POCRTC  Pandharpur  Solapur MAHARASTRA 15F1EE ISRO0494 17.66 75.30  2008-09-24 2019-04-10 HOURLY 759 ARS  Lonavala  
ISRO0495,17.66,75.3,123,758 POCRTC  Pandharpur  Solapur MAHARASTRA 15F1EE ISRO0494 17.66 75.30  2008-09-24 2019-04-10 HOURLY 759 ARS  Lonavala  
ISRO0496,18.75,73.4,123,2019-04-10 HOURLY 759 ARS  Lonavala  Maval  Pune MAHARASTRA 15F1EF ISRO0495 18.75 73.40  2008-09-24 2017-09-23 HOURLY 76
ISRO0497,20.22,79.02,123,2017-09-23 HOURLY 760 ARS  Eakarjuna  Warora  Chandrapur MAHARASTRA 15F1F0 ISRO0496 20.22 79.02  2009-01-01 2019-04-08 H
ISRO0498,20.3,79.68,123,2019-04-08 HOURLY 761 ZARC  Sindewahi  chandrapur MAHARASTRA 15F1F1 ISRO0497 20.30 79.68  2008-09-24 2019-04-08 HOURLY 7
ISRO0499,21.07,79.99,123,2019-04-08 HOURLY 762 ARS  Sakoli  Bhandara MAHARASTRA 15F1F2 ISRO0498 21.07 79.99  2009-01-01 2019-04-07 HOURLY 763 ARS
ISRO0500,20.52,78.79,123,2019-04-07 HOURLY 763 ARS  Kutki  Hinganghat  Wardha MAHARASTRA 15F1F3 ISRO0499 20.52 78.79  2008-09-24 2019-04-09 HOURL
ISRO0501,21.39,80.4,124,765 ARS  Mhali  Gondia MAHARASTRA 15F1F5 ISRO0501 21.39 80.40  2009-07-24 2019-04-07 HOURLY 766 KVK  Hiwara  Gondia MAHA
ISRO0502,21.39,80.4,124,765 ARS  Mhali  Gondia MAHARASTRA 15F1F5 ISRO0501 21.39 80.40  2009-07-24 2019-04-07 HOURLY 766 KVK  Hiwara  Gondia MAHA
ISRO0503,21.5,80.16,124,2019-04-07 HOURLY 766 KVK  Hiwara  Gondia MAHARASTRA 15F1F6 ISRO0502 21.50 80.16  2008-09-24 2017-11-15 HOURLY 767 RFRC 
ISRO0504,21.25,78.61,124,80.16  2008-09-24 2017-11-15 HOURLY 767 RFRC  Katol  Nagpur MAHARASTRA 15F1F7 ISRO0503 21.25 78.61  2008-10-07 2019-04-0
ISRO0505,21.14,79.07,124,78.61  2008-10-07 2019-04-06 HOURLY 768 CA  Nagpur  MAHARASTRA 15F1F8 ISRO0504 21.14 79.07  2009-02-27 2019-04-06 HOURLY
ISRO0506,21.39,79.32,124,79.07  2009-02-27 2019-04-06 HOURLY 769 BRS  Ramtek  Nagpur MAHARASTRA 15F1F9 ISRO0505 21.39 79.32  2008-10-06 2019-04-0
ISRO0507,20.7,77.03,124,79.32  2008-10-06 2019-04-06 HOURLY 770 CRS  Akola  MAHARASTRA 15F1FA ISRO0506 20.70 77.03  2008-09-24 2019-04-03 HOURLY
ISRO0508,20.54,76.19,125,09-24 10-19 772 ARS  Buldhana  Buldhana MAHARASTRA 15F1FC ISRO0508 20.54 76.19  2009-02-27 2019-04-12 HOURLY 773 ARS  Wa
ISRO0509,20.54,76.19,125,09-24 10-19 772 ARS  Buldhana  Buldhana MAHARASTRA 15F1FC ISRO0508 20.54 76.19  2009-02-27 2019-04-12 HOURLY 773 ARS  Wa
ISRO0510,20.14,77.15,125,2019-04-12 HOURLY 773 ARS  Washim  Washim MAHARASTRA 15F1FD ISRO0509 20.14 77.15  2008-09-24 2019-08-29 HOURLY 774 ARS  
ISRO0511,20.95,77.78,125,2019-08-29 HOURLY 774 ARS  Nagpur  road  Amravathi MAHARASTRA 15F1FE ISRO0510 20.95 77.78  2008-09-24 2019-04-05 HOURLY 
ISRO0512,20.03,73.8,125,2019-04-05 HOURLY 775 MERS  Dindori  Road  Nasik MAHARASTRA 15F1FF ISRO0511 20.03 73.80  2008-10-03 2019-10-27 HOURLY 77
ISRO0513,19.83,75.3,125,2019-10-27 HOURLY 776 WALMI  Kanchanwadi  Aurangabad MAHARASTRA 15F200 ISRO0512 19.83 75.30  2008-09-24 2022-07-23 HOURL
ISRO0514,18.41,77.1,126,778 CRS  Udgir  Latur  MAHARASTRA 15F202 ISRO0514 18.41 77.10  2008-09-24 2020-04-23 HOURLY 779 Dindori  Peth  Nashik MA
ISRO0522,18.41,77.1,126,778 CRS  Udgir  Latur  MAHARASTRA 15F202 ISRO0514 18.41 77.10  2008-09-24 2020-04-23 HOURLY 779 Dindori  Peth  Nashik MA
ISRO0523,20.26,73.58,126,2020-04-23 HOURLY 779 Dindori  Peth  Nashik MAHARASTRA 15F20A ISRO0522 20.26 73.58  2008-09-24 2017-09-18 HOURLY 780 Bor
ISRO0524,20.58,73.79,126,2017-09-18 HOURLY 780 Borgaon  Kalwan  Nashik MAHARASTRA 15F20B ISRO0523 20.58 73.79  2008-09-24 2010-12-30 HOURLY 781 S
ISRO0525,20.6,74.2,126,2010-12-30 HOURLY 781 Sinchan  Satana  Nashik MAHARASTRA 15F20C ISRO0524 20.60 74.20  2008-09-24 2022-09-28 HOURLY 782 M
ISRO0526,20.52,74.54,126,2022-09-28 HOURLY 782 Malegaon  Girana  Malegaon  Nashik MAHARASTRA 15F20D ISRO0525 20.52 74.54  2008-09-24 2022-01-05 H
ISRO0527,19.94,73.54,126,2022-01-05 HOURLY 783 Gangapur  Dam  Nasik MAHARASTRA 15F20E ISRO0526 19.94 73.54  2009-02-27 2017-09-19 HOURLY 784 Newa
ISRO0528,19.36,75.71,127,785 WRD  Sahagad  Ambad  Jalna MAHARASTRA 15F210 ISRO0528 19.36 75.71  2008-09-24 2017-11-22 HOURLY 786 WRRGS  Jafrabad 
ISRO0529,19.36,75.71,127,785 WRD  Sahagad  Ambad  Jalna MAHARASTRA 15F210 ISRO0528 19.36 75.71  2008-09-24 2017-11-22 HOURLY 786 WRRGS  Jafrabad 
ISRO0530,20.2,76.01,127,2017-11-22 HOURLY 786 WRRGS  Jafrabad  Jalna MAHARASTRA 15F211 ISRO0529 20.20 76.01  2008-09-24 2019-10-16 HOURLY 787 WR
ISRO0531,19.17,76.23,127,2019-10-16 HOURLY 787 WRSD  Majara  colony  Ambajogai  Beed MAHARASTRA 15F212 ISRO0530 19.17 76.23  2009-02-27 2019-04-1
ISRO0532,19.54,76.35,127,2019-04-11 HOURLY 788 WRSD  Rejewadi  post  Selu  Parbhani MAHARASTRA 15F213 ISRO0531 19.54 76.35  2009-02-27 2020-07-28
ISRO0533,18.06,76.92,127,2020-07-28 HOURLY 789 HPSD  Aurad  Shahajani  Nilanga  Latur MAHARASTRA 15F214 ISRO0532 18.06 76.92  2008-09-24 2019-04-
ISRO0534,17.44,73.73,127,2019-04-10 HOURLY 790 KDMSD  Koyanagar  Patan  Satara MAHARASTRA 15F215 ISRO0533 17.44 73.73  2009-03-19 2011-03-04 HOUR
ISRO0535,20.54,78.39,128,09-24 04-05 792 WRSD  Wardha  Sirpur  Deoli  Wardha MAHARASTRA 15F217 ISRO0535 20.54 78.39  2008-09-24 2019-04-09 HOURLY
ISRO0536,20.54,78.39,128,09-24 04-05 792 WRSD  Wardha  Sirpur  Deoli  Wardha MAHARASTRA 15F217 ISRO0535 20.54 78.39  2008-09-24 2019-04-09 HOURLY
ISRO0537,19.42,80.58,128,2019-04-09 HOURLY 793 GWRSD  Bhamragad  Gadchiroli MAHARASTRA 15F218 ISRO0536 19.42 80.58  2010-12-17 2017-11-16 HOURLY 
ISRO0538,23.4,79.02,128,2017-11-16 HOURLY 794 WRSD  Deori  Gondia MAHARASTRA 15F219 ISRO0537 23.40 79.02  2009-02-27 2019-09-13 HOURLY 795 MMP  
ISRO0539,21.24,76.02,128,79.02  2009-02-27 2019-09-13 HOURLY 795 MMP  Raver  Jalgaon MAHARASTRA 15F21A ISRO0538 21.24 76.02  2008-09-24 2019-04-0
ISRO0540,17.05,75.2,128,76.02  2008-09-24 2019-04-03 HOURLY 796 Jat  tal  Sangli  MAHARASTRA 15F21B ISRO0539 17.05 75.20  2009-02-27 2019-04-08 
ISRO0541,18.06,73.67,129,798 Bhatghar  Vasahat  Bhor  Pune MAHARASTRA 15F21D ISRO0541 18.06 73.67  2009-03-17 2018-09-23 HOURLY 799 VHSD  Javhar 
ISRO0542,18.06,73.67,129,798 Bhatghar  Vasahat  Bhor  Pune MAHARASTRA 15F21D ISRO0541 18.06 73.67  2009-03-17 2018-09-23 HOURLY 799 VHSD  Javhar 
ISRO0543,19.8,73.53,129,2018-09-23 HOURLY 799 VHSD  Javhar  Vaitarnagar  Nashik MAHARASTRA 15F21E ISRO0542 19.80 73.53  2009-02-27 2020-02-11 HO
ISRO0544,17.51,74.47,130,801  HPSD  RGS  at  Ambawade  Khatav  Satara MAHARASTRA 15F220 ISRO0544 17.51  74.47  2009-02-27 2019-04-10 HOURLY 802  
ISRO0545,17.51,74.47,130,801  HPSD  RGS  at  Ambawade  Khatav  Satara MAHARASTRA 15F220 ISRO0544 17.51  74.47  2009-02-27 2019-04-10 HOURLY 802  
ISRO0546,17.51,74.47,130,15F220 ISRO0544 17.51  74.47  2009-02-27 2019-04-10 HOURLY 802  WRSD  Weghere  Mulshi  Pune MAHARASTRA 15F221 ISRO0545 1
ISRO0547,18.53,73.61,130,15F221 ISRO0545 18.53  73.61  2009-02-27 2019-03-25 HOURLY 803  WDPSD  Wari  Telhara  Akola MAHARASTRA 15F222 ISRO0546 2
ISRO0548,21.18,76.77,130,15F222 ISRO0546 21.18  76.77  2009-02-27 2019-04-03 HOURLY 804  APSD  Digras  Yeotmal MAHARASTRA 15F223 ISRO0547 20.09  
ISRO0549,20.09,77.77,130,15F223 ISRO0547 20.09  77.77  2009-02-27 2017-11-19 HOURLY 805  HPSD  Bhusawal  Jalgaon MAHARASTRA 15F224 ISRO0548 21.07
ISRO0550,21.07,75.78,130,15F224 ISRO0548 21.07  75.78  2008-09-24 2019-04-02 HOURLY 806  HPSD  Fardapur  Mehekar  Buldhana MAHARASTRA 15F225 ISRO
ISRO0603,19.0,72.91,131,"2-27 4-05 808  ISOMED,  EAD,  BARC,  Trombay-1,  Mumbai MAHARASTRA 15F25B ISRO0603 19.00  72.91  2011-01-03 2012-05-10 H"
ISRO0604,19.0,72.91,131,"2-27 4-05 808  ISOMED,  EAD,  BARC,  Trombay-1,  Mumbai MAHARASTRA 15F25B ISRO0603 19.00  72.91  2011-01-03 2012-05-10 H"
ISRO0605,19.0,72.91,131,"15F25B ISRO0603 19.00  72.91  2011-01-03 2012-05-10 HOURLY 809  RLG,  EAD,  BARC,  Trombay-2,  Mumbai MAHARASTRA 15F25C "
ISRO0606,19.01,72.92,131,"15F25C ISRO0604 19.01  72.92  2009-12-10 2019-01-02 HOURLY 810  MANDALA  CHURCH,  EAD,  BARC,  Trombay-3,  Mumbai MAHARA"
ISRO1044,19.03,72.98,131,"15F25D ISRO0605 19.03  72.98  2009-12-10 2018-01-09 HOURLY 811  BABA  POINT,  EAD,BARC  ,trombay-4,  Mumbai MAHARASTRA 1"
ISRO1045,19.51,73.41,132,"813  Bhatsa  Dam  Division,  Shahapura MAHARASTRA 15F415 ISRO1045 19.51  73.41  2010-07-25 2018-08-29 HOURLY 814  M.  I."
ISRO1046,19.51,73.41,132,"813  Bhatsa  Dam  Division,  Shahapura MAHARASTRA 15F415 ISRO1045 19.51  73.41  2010-07-25 2018-08-29 HOURLY 814  M.  I."
ISRO1047,19.51,73.41,132,"15F415 ISRO1045 19.51  73.41  2010-07-25 2018-08-29 HOURLY 814  M.  I.  Tank,  Razawa,  Talode MAHARASTRA 15F416 ISRO104"
ISRO1048,21.64,74.24,132,"15F416 ISRO1046 21.64  74.24  2010-08-21 2017-11-04 HOURLY 815  M.  I.  Tank,  Sullipada,  Navapur MAHARASTRA 15F417 ISR"
ISRO1049,21.16,73.8,132,15F417 ISRO1047 21.16  73.80  2010-03-18 2018-12-08 HOURLY 816  Shirpur  (Karwand  Medium  Project) MAHARASTRA 15F418 IS
ISRO1050,21.45,74.98,132,15F418 ISRO1048 21.45  74.98  2010-03-23 2015-06-19 HOURLY 817  Pimpalner  (Panzara  irrigation  colony) MAHARASTRA 15F4
ISRO1051,20.96,74.13,132,15F419 ISRO1049 20.96  74.13  2010-03-18 2017-11-05 HOURLY 818  Manikdoh  (Manikdoh  dam  &  canal  section) MAHARASTRA 
ISRO1052,21.17,77.32,133,irrigation  section) 8-15 4-11 820  Shahanoor  (Shahanoor  irrigation  Section) MAHARASTRA 15F41C ISRO1052 21.17  77.32 
ISRO1053,21.17,77.32,133,irrigation  section) 8-15 4-11 820  Shahanoor  (Shahanoor  irrigation  Section) MAHARASTRA 15F41C ISRO1052 21.17  77.32 
ISRO1054,21.17,77.32,133,15F41C ISRO1052 21.17  77.32  2010-03-19 2017-11-10 HOURLY 821  Chikaldara  (Chikadara  wireless  station) MAHARASTRA 15
ISRO1055,21.4,77.31,133,15F41D ISRO1053 21.40  77.31  2010-08-15 2019-04-05 HOURLY 822  Kinwat  (Irrigation  management  sub-division) MAHARASTR
ISRO1056,19.61,78.2,133,15F41E ISRO1054 19.61  78.20  2010-11-10 2016-07-02 HOURLY 823  Wadsa  (Itiadoh  Irrigation  management  sub  division) 
ISRO1057,20.05,79.38,134,825  Chimur  (Irrigation  section) MAHARASTRA 15F421 ISRO1057 20.05  79.38  2010-04-01 2019-04-09 HOURLY 826  Chamorshi 
ISRO1058,20.05,79.38,134,825  Chimur  (Irrigation  section) MAHARASTRA 15F421 ISRO1057 20.05  79.38  2010-04-01 2019-04-09 HOURLY 826  Chamorshi 
ISRO1059,20.05,79.38,134,15F421 ISRO1057 20.05  79.38  2010-04-01 2019-04-09 HOURLY 826  Chamorshi  (Irrigation  section) MAHARASTRA 15F422 ISRO1
ISRO1060,19.94,79.89,134,15F422 ISRO1058 19.94  79.89  2010-03-28 2019-04-08 HOURLY 827  Gadchandur  (Irrigation  Section) MAHARASTRA 15F423 ISRO
ISRO1061,19.72,79.17,134,15F423 ISRO1059 19.72  79.17  2010-03-30 2019-04-08 HOURLY 828  Hadgaon  (Upper  Penganga  project  division) MAHARASTRA
ISRO1062,19.49,77.65,134,15F424 ISRO1060 19.49  77.65  2010-09-08 2019-04-10 HOURLY 829  Khamgaon  (Mun  project  irrigation) MAHARASTRA 15F425 I
ISRO1063,20.69,76.59,134,15F425 ISRO1061 20.69  76.59  2010-04-03 2019-04-03 HOURLY 830  Ashti  (M  I  sub  division) MAHARASTRA 15F426 ISRO1062 
ISRO0086,24.33,94.02,135,division  No.2) 4-29 4-20 832  Chandal  MANIPUR 15F056 ISRO0086 24.33  94.02  2008-07-29 2019-01-10 HOURLY 833  Thoubal 
ISRO0087,24.33,94.02,135,division  No.2) 4-29 4-20 832  Chandal  MANIPUR 15F056 ISRO0086 24.33  94.02  2008-07-29 2019-01-10 HOURLY 833  Thoubal 
ISRO0088,24.33,94.02,135,4-20 832  Chandal  MANIPUR 15F056 ISRO0086 24.33  94.02  2008-07-29 2019-01-10 HOURLY 833  Thoubal  MANIPUR 15F057 ISRO0
ISRO0089,24.6,94.02,135,833  Thoubal  MANIPUR 15F057 ISRO0087 24.60  94.02  2009-01-31 2011-01-23 HOURLY 834  Imphal  MANIPUR 15F058 ISRO0088 24
ISRO0090,24.84,93.93,135,834  Imphal  MANIPUR 15F058 ISRO0088 24.84  93.93  2008-07-23 2019-01-04 HOURLY 835  Churachandpur MANIPUR 15F059 ISRO00
ISRO0091,24.34,93.65,135,835  Churachandpur MANIPUR 15F059 ISRO0089 24.34  93.65  2008-08-05 2019-01-07 HOURLY 836  Tupul  MANIPUR 15F05A ISRO009
ISRO0014,25.67,91.9,136,838  NESAC  MEGHALAY 15F00E ISRO0014 25.67  91.90  2006-01-07 2019-03-14 HOURLY 839  SHILLONG  MEGHALAY 15F029 ISRO0041 
ISRO0041,25.67,91.9,136,838  NESAC  MEGHALAY 15F00E ISRO0014 25.67  91.90  2006-01-07 2019-03-14 HOURLY 839  SHILLONG  MEGHALAY 15F029 ISRO0041 
ISRO0042,25.67,91.9,136,838  NESAC  MEGHALAY 15F00E ISRO0014 25.67  91.90  2006-01-07 2019-03-14 HOURLY 839  SHILLONG  MEGHALAY 15F029 ISRO0041 
ISRO0043,25.57,91.87,136,HOURLY 839  SHILLONG  MEGHALAY 15F029 ISRO0041 25.57  91.87  2006-01-07 2019-01-03 HOURLY 840  JOWAI  MEGHALAY 15F02A IS
ISRO0044,25.43,92.17,136,HOURLY 840  JOWAI  MEGHALAY 15F02A ISRO0042 25.43  92.17  2006-11-07 2019-01-02 HOURLY 841  KLEIRIHAT  MEGHALAY 15F02B I
